Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Visibility_MeanRatio,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDW09,13.65,0.025920816,81.2302,OUT046,2059.9852,16,0.9117718324226379,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCO14,9.6,0.029500321,46.2086,OUT027,802.9548,28,0.877008996159313,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO39,6.985,0.137645467,185.2608,OUT045,2940.1728,11,1.001697197043231,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR45,10.800000000000002,0.02177431975,240.6222,OUT027,4302.3996,28,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA15,9.3,0.026818196,248.9092,OUT010,498.0184,15,1.5424471274256666,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDY13,12.1,0.030102335,74.767,OUT013,2220.443,26,0.9009440344440917,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY31,5.98,0.043740308,145.3418,OUT018,2354.2688,4,1.0030062458368885,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCS29,9.0,0.069653585,266.2884,OUT049,2914.8724,14,0.8899783981693768,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ52,7.145,0.01785932,160.6578,OUT018,2246.4092,4,1.001445040403566,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX41,19.0,0.017755213,211.7244,OUT045,2752.4172,11,1.0440461651624173,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ36,7.855,0.161875063,35.6848,OUT045,335.5632,11,1.3991667996283632,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV35,19.5,0.128181759,156.1314,OUT035,2792.3652,9,0.998453209382264,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE02,8.71,0.121250374,92.7778,OUT046,1032.6558,16,0.8694362983514066,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA34,11.5,0.014921093,173.908,OUT018,1211.756,4,1.002948304141341,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCL42,18.85,0.040434372,244.3144,OUT049,5635.3312,14,0.9994296229460643,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE14,13.65,0.031508924,98.77,OUT045,1697.79,11,1.0007000947651843,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRD25,6.135,0.079094835,114.386,OUT049,1018.674,14,0.9507727029991069,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRF01,5.655,0.175793413,146.9102,OUT018,1749.7224,4,1.0356222795067924,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDF39,14.85,0.019495051,261.291,OUT013,10256.649,26,0.9978532774608618,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP01,20.75,0.06331397400000001,153.7682,OUT035,1829.6184,9,0.8152266679962645,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB10,10.0,0.0674819,234.859,OUT018,1181.795,4,1.0012558893995929,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY14,10.3,0.07002695099999999,263.6226,OUT035,6608.065,9,0.9996775888696734,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR57,5.675,0.023496967,156.1288,OUT046,2828.3184,16,1.0000945530565548,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCH29,5.51,0.027624984399999997,98.9726,OUT018,1565.9616,4,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDJ45,17.75,0.073559521,33.9216,OUT045,830.9184,11,0.904746639052211,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ48,17.75,0.07626905,113.1544,OUT018,1006.6896,4,0.8906383616211913,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV44,8.365,0.039925235,189.2188,OUT045,4570.0512,11,1.0006574767571257,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR01,5.405,0.093883945,200.4742,OUT019,398.1484,28,1.5800525307643611,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ57,10.0,0.03773288,128.2994,OUT013,1413.4934,26,0.9974305527814553,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI08,18.2,0.066400129,250.1092,OUT049,5727.2116,14,0.9993688360914351,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRA24,19.35,0.039920687,163.3868,OUT035,3439.5228,9,0.8306035454622436,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDS39,6.895,0.022351808,143.7812,OUT027,4986.8420000000015,28,0.9951635254594033,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCL31,7.39,0.120180894,141.447,OUT013,2290.3520000000008,26,0.9215224090589805,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDD34,7.945,0.015900971,163.821,OUT049,1794.331,14,0.9999113214566884,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC34,16.0,0.172759093,157.0972,OUT046,4673.916,16,0.8878766987704526,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCK05,20.1,0.077454252,59.2536,OUT046,735.0432,16,1.0316274930629439,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDB32,20.6,0.039255412,94.4778,OUT010,93.8778,15,1.3517670807347546,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC03,8.575,0.072252888,196.5794,OUT017,5267.1438,6,1.0041025922530153,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO19,17.7,0.016664252,47.9034,OUT018,729.051,4,1.0416196009209058,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ28,20.0,0.08618788599999999,125.4678,OUT010,127.1678,15,1.786123205253933,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDK28,5.695,0.109784056,256.0646,OUT010,1288.323,15,1.4737529425206817,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCU30,5.11,0.027952031,164.72099999999998,OUT018,3588.6620000000007,4,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDV57,15.25,0.04708343228571429,178.166,OUT045,4853.682,11,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB02,9.695,0.029023048,177.83700000000005,OUT027,6704.606,28,0.9951101131766419,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD52,18.25,0.183142346,110.357,OUT013,2087.283,26,0.9992070425622487,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN34,15.6,0.04388066683333333,170.6132,OUT013,6595.4148,26,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB50,13.0,0.153857402,76.3986,OUT049,778.9860000000001,14,0.9988951277627919,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS55,7.02,0.081290366,147.3734,OUT049,2524.0478,14,1.0332967970476217,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR21,19.7,0.066935459,177.537,OUT046,3175.866,16,0.9120352052421058,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCD07,9.1,0.055514919,112.5518,OUT049,341.5554,14,2.002386040411088,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDO11,8.0,0.050657232,249.9092,OUT010,249.0092,15,1.4335016752242613,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCC54,17.75,0.098108957,240.9196,OUT018,4579.3724,4,0.9018044360113223,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDV35,19.5,0.128405328,156.4314,OUT049,2326.971,14,1.0001946676623645,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCU29,7.685,0.025477448,145.276,OUT046,3515.4240000000004,16,0.8008481877926064,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCZ53,9.6,0.040969757,188.7214,OUT010,376.8428,15,1.475034498802554,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRE03,19.6,0.040550868,45.5718,OUT010,47.2718,15,1.5242212937012702,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDZ09,17.6,0.17554588899999998,163.6868,OUT010,163.7868,15,1.5034120802567652,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDE40,15.6,0.099344826,63.6194,OUT045,743.0328,11,1.0539425336458363,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCS18,12.65,0.042276746,108.4938,OUT049,1500.7132,14,1.0001896437390003,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDX24,8.355,0.013861607,94.4462,OUT027,2036.0164,28,0.8656753946481959,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS34,19.35,0.076387367,112.1518,OUT027,3870.9612,28,0.9943207346683741,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCS53,14.5,0.08996026,159.5604,OUT045,1426.1436,11,0.9156955346695885,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDH38,6.425,0.010480751,116.5808,OUT018,2460.7968,4,0.8909303793324744,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRM35,9.695,0.070587419,176.9344,OUT045,5888.3352,11,1.0013639205799862,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRI25,19.6,0.03387323,56.1614,OUT013,828.921,26,0.9110130615381723,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCP06,20.7,0.039238384,152.8366,OUT035,2569.3222,9,0.9112802784330045,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDT02,12.6,0.024331586,34.9874,OUT017,529.311,6,1.003263393190642,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP14,8.275,0.110197977,104.2306,OUT013,3658.571,26,0.9962131213084501,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCD43,8.85,0.028048877000000003,106.1964,OUT019,210.3928,28,1.290759690004172,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDP20,19.85,0.045631231,128.102,OUT013,1265.02,26,0.9978532901659899,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK04,7.36,0.08755962099999999,55.2588,OUT010,229.0352,15,1.4742840112748932,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ15,20.35,0.252865979,82.7276,OUT010,162.4552,15,1.77137223535365,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDE11,17.7,0.135306012,183.7924,OUT049,2221.1088,14,1.079171518672521,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN01,8.895,0.126760908,176.937,OUT019,352.874,28,1.650101637792993,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDC29,8.39,0.024201084,112.6176,OUT035,2175.8344,9,0.999037251935094,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC48,9.195,0.015856295,81.6592,OUT035,1403.5064,9,0.8408240479157916,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRF27,8.93,0.028411899,152.334,OUT035,2143.876,9,0.9134560088505752,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCB55,15.7,0.160529322,59.2562,OUT013,296.281,26,0.9978532978764986,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCX30,16.7,0.026771204,246.3776,OUT017,1981.4208,6,0.8932649003739949,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRN36,15.199999999999998,0.049934854,95.0752,OUT027,2588.6304,28,1.0480047080030817,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDP08,20.5,0.113045883,194.1478,OUT017,2906.217,6,1.0039683389234366,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD31,12.1,0.015359722,163.7526,OUT027,1973.4312,28,0.8759823255960907,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK45,11.65,0.034049703,112.286,OUT017,452.744,6,0.8929201708898902,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRE49,20.75,0.02128304,153.5024,OUT049,2428.8384,14,1.172738675507644,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDU52,7.56,0.063462048,157.563,OUT027,1721.0929999999996,28,0.8376517207691513,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD53,16.2,0.074019393,41.7454,OUT010,83.8908,15,1.3021518603626054,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF11,10.195,0.017666978,239.4538,OUT045,4566.7222,11,0.9994048366230991,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCR30,20.6,0.124299531,73.4696,OUT019,298.2784,28,1.4136095720084505,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDD03,13.3,0.079739853,233.03,OUT013,5359.69,26,0.9974305521186556,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF09,6.215,0.012167793,37.4848,OUT049,111.8544,14,1.001255567974242,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS33,6.67,0.1196398815,90.5514,OUT018,974.0654,4,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK03,12.6,0.074338562,255.5356,OUT017,9664.7528,6,0.916343637018385,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD29,12.15,0.018407033,254.7698,OUT035,5834.4054,9,0.921567941128501,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD02,16.6,0.050369191,117.2124,OUT049,1422.1488,14,1.3617784317110815,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF29,15.1,0.019837655,128.131,OUT027,1687.803,28,0.9952043340332257,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP59,20.85,0.056465714000000014,103.6648,OUT046,2285.0256,16,0.8810488799456863,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN17,11.0,0.054928640999999986,101.7358,OUT035,1508.037,9,0.9990485659426582,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCM55,15.6,0.066829875,185.5924,OUT049,3146.5708,14,0.8175179062812258,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDD39,16.7,0.122832172,217.685,OUT019,432.77,28,1.5800140237110594,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS02,10.195,0.146692433,194.5794,OUT017,4096.6674,6,1.0567875869041188,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN16,12.6,0.06282744700000001,105.099,OUT045,1444.786,11,1.0003460513217963,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM21,20.2,0.064464147,255.7646,OUT049,5410.9566,14,1.0007126242394604,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ04,18.0,0.124959013,116.5124,OUT018,355.5372,4,1.002964452496482,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT50,6.75,0.09020344516666666,96.7752,OUT049,1342.2528,14,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM27,12.35,0.15911489,158.1946,OUT018,1104.5622,4,0.8729822783657492,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT19,7.59,0.145335007,173.108,OUT045,2077.2960000000007,11,1.0016310592878375,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ39,14.8,0.081168135,190.5846,OUT049,3630.6074,14,1.0437727800594312,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCU30,5.11,0.034874689,161.721,OUT046,2446.815,16,1.2476620750742586,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDY27,6.38,0.031898175,177.4344,OUT046,1784.344,16,0.999914623094661,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW14,8.3,0.038211537,87.7198,OUT046,1569.9564,16,0.998706856017982,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ21,16.7,0.03874616,143.8102,OUT017,4811.7366,6,1.0045602890152117,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX47,6.55,0.03443677,156.5288,OUT027,4870.9928,28,0.8981008597410015,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK56,9.695,0.130261652,185.2898,OUT045,3367.6164,11,2.0028584961016733,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCN05,8.235,0.014456938,184.795,OUT035,1464.76,9,0.9976288185886987,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDC26,10.195,0.126383094,112.1886,OUT046,667.1316,16,0.8804003888825165,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT14,10.695,0.127620811,119.244,OUT013,3475.476,26,0.9995257037099864,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS36,8.38,0.046878474,109.857,OUT035,2306.9970000000008,9,0.9984433885823799,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR48,11.65,0.220111117,153.0024,OUT010,455.4072,15,2.0053375910303606,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM04,9.195,0.0471117,52.0666,OUT035,615.1992,9,0.9981035727746577,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ37,8.1,0.019768503,88.6198,OUT046,1569.9564,16,1.50364069094416,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE46,18.6,0.015858893,152.9366,OUT017,453.4098,6,0.8938289316324748,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCQ53,17.6,0.018905326,234.659,OUT046,8508.924,16,0.9989100530729986,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCN42,20.25,0.014280554,148.0418,OUT018,1177.1344,4,1.2546970459093236,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DRH11,5.98,0.075675438,53.3614,OUT049,331.5684,14,1.0020788132113292,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI42,18.75,0.010381661,207.8954,OUT049,2292.3494,14,1.0015940130597705,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDT07,5.82,0.07747588400000001,255.333,OUT045,4870.327,11,1.0298611530383994,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRL60,8.52,0.02705936,153.3682,OUT046,914.8092,16,0.8301576524725095,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDG20,15.5,0.126199917,178.4028,OUT018,1239.7196,4,0.8830043254254212,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF56,16.7,0.119462225,182.7976,OUT046,1810.976,16,0.863057572266611,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV33,9.6,0.027454997,258.1304,OUT018,2324.9736,4,1.0021553825938476,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCF31,9.13,0.051928034000000005,151.4024,OUT049,1973.4312,14,0.8892571164533131,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDD59,10.5,0.0496826245,78.296,OUT046,1438.128,16,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ52,17.0,0.119570595,249.7434,OUT049,4221.8378,14,1.0006506581992365,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP09,19.75,0.033725743,211.6902,OUT027,4247.804,28,0.8651334993556135,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK24,9.195,0.101275792,46.4744,OUT035,950.7624,9,1.0436680559094058,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCA18,10.1,0.056077574000000005,117.8492,OUT046,1621.8888,16,0.855616652265401,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCE07,8.18,0.012526974857142856,140.5154,OUT045,1701.7848,11,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDM45,8.655,0.088178053,122.6756,OUT035,2302.3364,9,0.9984803016197265,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ32,17.85,0.046608497,122.9388,OUT046,3095.97,16,0.8886956677758941,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI34,10.65,0.085119855,229.8668,OUT035,4146.6024,9,0.9976288225865424,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE14,13.65,0.031418984,99.27,OUT013,2596.62,26,0.9978436669632325,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF37,17.25,0.08480965800000001,261.191,OUT017,3155.8920000000007,6,1.5052075136561025,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDW44,9.5,0.035350045,169.7448,OUT017,3579.3408,6,0.9029865443681299,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC59,16.7,0.052135650571428584,63.6168,OUT049,1342.2528,14,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI29,8.6,0.054601779,141.1154,OUT010,425.4462,15,1.542299310524635,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV38,19.25,0.102188428,54.3956,OUT018,1201.1032,4,0.8662349216306844,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ49,11.0,0.133034816,222.0798,OUT013,2864.9374,26,0.9995478254818313,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD49,9.895,0.16817143,237.7564,OUT045,3813.7024,11,1.0001539023761987,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDA02,14.0,0.029722659,143.4786,OUT046,1589.2646,16,0.9028934800084875,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
